ce_id,ce_name,cmd_idx,japanese_text,vietnamese_translation
437,メインストーリー17-2,215,僕のことを知ってたんじゃないですか……？,
437,メインストーリー17-2,232,僕が自分でやっているやり方と全く同じで変だなって思ったんです。,
437,メインストーリー17-2,235,包帯の巻き方まで一緒でした。,
437,メインストーリー17-2,238,初対面だった僕に好きと言ってくれた理由が分からない。,
437,メインストーリー17-2,267,あなたからの信頼を無下にするだけかもしれませんね。,
437,メインストーリー17-2,281,私は昔からあなたのことをずっと見ていました。,
437,メインストーリー17-2,297,ここは、お互いの顔がはっきり見えすぎてしまいますから……。,
437,メインストーリー17-2,339,生まれ育ちます。,
437,メインストーリー17-2,353,あの空の向こう側にある訳ではありません。,
437,メインストーリー17-2,367,私はそこからあなたを見ていたんです。,
437,メインストーリー17-2,394,私は以前あなたに嘘をつきました。,
437,メインストーリー17-2,434,知って欲しかっただけなんです……。,
437,メインストーリー17-2,450,天使の使命を利用して行ってはいけないことです。,
437,メインストーリー17-2,464,あなたと会えない存在なんです。,
437,メインストーリー17-2,478,荒唐無稽な作り話にしか聞こえないかもしれませんが。,
437,メインストーリー17-2,481,僕は信じますよ、その話。,
437,メインストーリー17-2,508,全てを証明できればどれほど良かったか。,
437,メインストーリー17-2,522,モンスター娘たちと変わらないのかもしれません。,
437,メインストーリー17-2,536,「色仕掛けで近づいてくる怪しい女」でしかありませんから。,
437,メインストーリー17-2,539,モンスター娘たちと同じなんてありえないですよ！,
437,メインストーリー17-2,553,すみません、余計なことまで言ってしまいました。,
437,メインストーリー17-2,567,あなたに私の話が本当か確認する術はありませんので。,
437,メインストーリー17-2,581,疑ってしまったのも当然ですよね、確かめようがないのですから。,
437,メインストーリー17-2,597,それが作られた偽物の好意なのかどうか、あなたには分からない。,
437,メインストーリー17-2,611,その問いの答えは永遠に手に入りません。,
437,メインストーリー17-2,625,あなたのナースでいられなくなってしまうかもしれませんから。,
437,メインストーリー17-2,639,忘れてください。,
437,メインストーリー17-2,653,信じてくれているのに、,
437,メインストーリー17-2,680,「掟」に抵触しかねませんから。,
437,メインストーリー17-2,694,さようなら。,
437,メインストーリー17-2,703,思いつけなかったから）,
438,メインストーリー18-1,27,ローションです。,
438,メインストーリー18-1,30,桶いっぱいに入ってますけど。,
438,メインストーリー18-1,46,全て今日使う用です。,
438,メインストーリー18-1,49,まさか全身に塗りたくる、とか……？,
438,メインストーリー18-1,63,本日はローションプレイを行います。,
438,メインストーリー18-1,77,スライム娘との戦闘を疑似的に再現するんです。,
438,メインストーリー18-1,91,魅了されてしまう者も多いと効きます。,
438,メインストーリー18-1,105,あなたに慣れてもらいます。,
438,メインストーリー18-1,125,ローションをお塗りします。,
438,メインストーリー18-1,142,それでは、ローションを手に取り……、,
438,メインストーリー18-1,174,脇腹の方も、ぬりぬり……。,
438,メインストーリー18-1,222,これで問題なく治療ができることでしょう。,
438,メインストーリー18-1,236,早速始めていきましょうか……♡,
439,メインストーリー18-2,16,結構観光客がいるもんだ。,
439,メインストーリー18-2,19,海で遊ぶことなんて無かっただろうなぁ。,
439,メインストーリー18-2,41,次回の治療では海に行きませんか？,
439,メインストーリー18-2,55,ロケーションに慣れるだけでも効果があるはずです。,
439,メインストーリー18-2,66,着てくるかもしれない……！　ごくっ……）,
439,メインストーリー18-2,109,ガチな水着だったので、つい。,
439,メインストーリー18-2,153,ここに着くまで長かったのでお腹がすきましたね。,
439,メインストーリー18-2,225,こんなところまで私のこと追ってきたの？,
439,メインストーリー18-2,241,なぜあなたがここにいるんですか。,
439,メインストーリー18-2,270,がっぽり搾り取っちゃおうと思って♡,
439,メインストーリー18-2,273,ぼったくりだったら他で買いますよ。,
439,メインストーリー18-2,287,サキュバスちゃんの海の家は適正価格！,
439,メインストーリー18-2,301,私自身が料理の腕を磨くことでタダで品質向上してるよ！,
439,メインストーリー18-2,317,質の悪い商品で市場価格を破壊している可能性もあります。,
439,メインストーリー18-2,331,この……焼きそば？　というのを一つお願いします。,
439,メインストーリー18-2,348,はい喜んでー！,
439,メインストーリー18-2,365,焼きそばは火力が命！！,
439,メインストーリー18-2,368,ちゃんと覚えてるのか不安になるな……）,
439,メインストーリー18-2,384,焼きそば一丁！,
439,メインストーリー18-2,403,ですが問題は味です。,
439,メインストーリー18-2,420,んっ！？,
439,メインストーリー18-2,435,食べれば食べるほど食欲をそそられる……っ！,
