file,entry_id,event_name,map_name,scene_type,speaker_clean,speaker_raw,original_jp,vietnamese
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"……はいおしまーい。
ここから先は有料でーす♡","Mắt thì đờ đẫn, miệng thì há ra thở dốc...♡
Trông như con sâu tinh dịch vậy♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"うわ～、サキュバスにおねだりするなんて
お兄さん悪いんだ～……♡","Nhưng mà em thích dáng vẻ đó của anh lắm đấy♡
Trông đáng yêu chết đi được♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"普通淫魔にこんなことされたら
ただじゃ済まないんだよ？♡","Nên lần sau lại để em chữa lành cho anh nhé♡
Hì hì♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"なのにタダで味わおうなんてズルいよね？
こういうのはもっと背徳的な状況じゃないと♡","Chà~, anh trai thích được thổi kèn bằng miệng thế cơ à?♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"そうだなぁ、今の無防備なお兄さんなら
金玉に淫紋を刻んで奴隷にできちゃうかも？♡",Được một Succubus dâm mát như em mút cu thì sướng phải biết nhỉ♡
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"……うわ、嬉しそうな顔してる♡
冗談ですよ～ドMの変態さん♡","Nào, em sẽ ngậm trọn con cu của anh vào miệng nhé♡
Chụtttt...♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"本当に奴隷にするなら、もっと屈辱的な忠誠の誓わせ方
させてあげないと面白くないしね……？♡","Ưm... ah♡
Quy đầu nóng hổi sưng to trong miệng em rồi nà♡"
CommonEvents,376,アフターケア5-1,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"え～？　天使ちゃんじゃなくて私にすがるの？
しょうがないお兄さんだな～♡","Đầu lưỡi em sẽ liếm mút xung quanh rãnh quy đầu nhé♡
Chẹp chẹp...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"自分から馬鹿にしてもらおうとするなんて
お兄さんらしいね？♡　くすくす♡","Sướng đến mức rên rỉ rồi kìa♡
Đúng là tên M cuồng dâm mà♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ほらほら、サキュバスちゃんのちっちゃいお口に
お兄さんは勝てるかな～？♡","Cứ dập hông vào miệng em thỏa thích đi nào♡
Chụt chụt...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"おちんちんもちっちゃいから互角かな～？♡
がんばれがんばれ～♡","Bắn tinh vào sâu trong cổ họng em đi!♡
Ưm... ah♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"うわ～、応援されてぴくぴくしてる♡
こんなので背伸びしたつもり？♡","Phọt phọt phọt~♡
Tinh dịch nóng hổi trào dâng trong miệng rồi nà♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"全然大きくなってないですよ～♡
勝つ気ないんですか～？♡　あははっ♡","Ưm... nuốt ực...♡
Tinh dịch của anh trai ngọt và ngon lắm đấy♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"裏筋舐めてあげるね？
れろれろれろ……♡","Anh trai à, anh vừa bị ngực em ép chặt vừa bị mút cu sướng lắm đúng không?♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ここばっかり責めたら、ひとしごきもせずに
出ちゃうのかな？","Hai quả núi đôi mềm mại này đang kẹp lấy con cu của anh đấy♡
Súp súp...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"それってとっても無様で情けないよね♡
お兄さんみたいなマゾにぴったりだよ？♡","Vừa kẹp ngực vừa dùng miệng mút quy đầu cho anh nhé♡
Chụttttt...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ほら、みっともない射精ができるように
私が手伝ってあげる♡　れろれろれろ♡",Cảm giác bao bọc hai lần thế này sướng phát điên luôn đúng không?♡
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"うわ～、喜んでるし♡
だっさ～い♡","Anh không thể chịu đựng nổi nữa rồi chứ gì?♡
Cứ bắn hết ra đi nào!♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"んっ♡　ちゅぷっ♡
れろっ……ちゅっ……♡","Bắn đầy lên ngực và miệng em đi!♡
Phọt phọt phọt...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"腰をへこへこさせてどうしたんですか～？♡
もしかして、お口犯してるつもりだった？♡","Ưm... ah♡
Tinh dịch dính đầy lên ngực em rồi nà♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"え～そうなんだ～♡　ゆっくりすぎて
ただへっぴり腰になっただけかと思ってた♡","Đúng là đồ biến thái dâm đục♡
Nhưng em thích lắm đấy♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"悔しかったらもっと格好良く腰突き出してよ♡
もちろん舌の動きは止めてあげないけど♡","Nào anh trai, mau cưỡi lên miệng em đi♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ちゅぷっ、ちゅぱっ、くぷっ♡
んふふ♡　そーそー、上手上手♡","Em sẽ dùng lưỡi liếm sạch từ nếp gấp bẹn đến tận hậu môn cho anh nhé♡
Chẹp chẹp...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ちゅっ、んっ♡　ちゅぷっ♡
くぽっ♡　やっ、んっ♡","Chụt, ưm♡ Chẹp chẹp♡
Ưm... ah♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"腰振りはや～い♡
お兄さんにお口犯されちゃう～♡","Anh dập hông nhanh quá đấy♡
Miệng em bị anh cưỡng ép dập liên tục rồi nè~♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"こんなに突かれたら私イっちゃうかもぉ♡
人間に負けるなんてやだやだぁ♡","Bị dập mãnh liệt thế này có khi em ra mất thôi♡
Thua một con người thì xấu hổ chết đi được~♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"んっ♡　ふふっ♡
何ムキになってるの？♡　真に受けた？♡","Ưm♡ Hì hì♡
Sao anh lại nghiêm túc thế?♡ Anh tin thật đấy à?♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"お兄さんの負けは最初から確定してるのに
頑張って滑稽でちゅね～♡","Thất bại của anh trai đã được định sẵn từ đầu rồi mà,
cố gắng trông buồn cười quá đi thôi~♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"え～もうイっちゃうの？
もっといじめたかったのに、ちんちん雑魚すぎ～♡","Hế~ đã sắp ra rồi sao?
Em còn muốn hành hạ anh thêm chút nữa mà, con cu yếu đuối quá đi~♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"でも、いいよ？♡
お口で受け止めてあげる♡","Nhưng mà, được thôi♡
Em sẽ dùng miệng tiếp nhận tất cả♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"んっ……♡　ずろろ～……♡
精子おいし……っ♡","Ưm... ah♡ Sụt sụt...♡
Tinh dịch ngon quá...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"尿道にお残しはだめだよ？♡
全部ちょうだい♡　ちゅ～……っ♡","Không được để lại chút nào trong niệu đạo đâu nhé?♡
Cho em xin hết đi♡ Chụttt...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"んふふ♡　やっぱり私、甘く意地悪されて
煮詰まったお兄さんの子種だ～い好き……♡","Ưm hừm♡ Quả nhiên em thích nhất là tinh dịch đặc quánh
của anh trai sau khi bị em hành hạ dịu dàng dâm mát...♡"
CommonEvents,377,アフターケア5-2,アフターケア5,18+_AfterCare,,,装備品\c[1]「ドレインハート」\c[0]を手に入れた！,Đã nhận meo Trang bị \c[1]Trái Tim Hút Máu\c[0]!
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"あのバニー衣装をどこで買ったか、ですか？
えっと、それは……。","Anh hỏi em mua bộ trang phục thỏ đó ở đâu sao?
Ờm, chuyện đó thì..."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,その、例のサキュバスの店でおすすめされまして……。,"Thì là, được cô ả Succubus đó gợi ý..."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"彼女が悪いんです。あれを着ればあなたが私に
メロメロになって治療も上手くいくと言葉巧みに……。","Tại cô ta cả đấy. Cô ta bảo mặc bộ đó vào thì anh sẽ
mê mệt em và việc trị liệu sẽ vô cùng thuận lợi, khéo miệng dụ dỗ..."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"まぁ……結果的に言われた通りに
なってはいますが……。",Mà... kết quả thì đúng là diễn ra đúng như lời cô ta nói thật...
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,くっ……なんだか腹が立ってきました……！,Hừ... nghĩ lại tự nhiên thấy bực mình quá...!
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"私の使える魔法は色々ありますよ。
必要でないから使っていないだけで。","Phép thuật em dùng được có nhiều loại lắm.
Chỉ là vì không cần thiết nên em không dùng thôi."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"例えば、そうですね……。
見えない手でものに触れる魔法などは便利ですよ。","Ví dụ như thế này...
Phép thuật chạm vào vật thể bằng bàn tay vô hình rất tiện lợi."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"このように、直接手を出さずとも……、
こちょこちょこちょ～……と、くすぐったりできます。","Như thế này nè, dù không cần dùng tay trực tiếp...
Nhưng vẫn có thể nhột nhột nhột... kit kit kit... cọ ngứa cho anh được."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"おや？　くすぐっているだけなのに
おちんちんが大きく……。","Ồ? Rõ ràng em chỉ đang làm nhột thôi mà
sao con cu của anh lại to lên..."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"そこは触っていませんよ？
どうして勃起させているんですか？","Em đâu có chạm vào chỗ đó đâu?
Tại sao anh lại cương lên thế?"
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"こういうプレイもお好きなんですね。
しっかりカルテに記録しておきますから。","Ra là anh cũng thích kiểu chơi này nữa sao.
Em sẽ ghi chép cẩn thận vào hồ sơ bệnh án."
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"先日の喘ぐ演技を使った治療では
私の演技力に驚かれましたか？","Lần trị liệu trước em dùng diễn xuất rên rỉ,
anh có bất ngờ trước khả năng diễn xuất của em không?"
CommonEvents,378,アフターケア6-1,アフターケア6,18+_AfterCare,セラ,\C[4]セラ,"世の中には映像魔法で「そういった行為」を
記録したものがありまして、参考にしました。","Trên đời này có loại phép thuật hình ảnh ghi lại ""những hành vi đó"",
em đã xem tham khảo đấy."
